#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
5947 1.370077 0.999797 0.000051 0.000051 0.000051 0.000051
5948 1.370307 0.999797 0.000051 0.000051 0.000051 0.000051
5949 1.370537 0.999797 0.000051 0.000051 0.000051 0.000051
5950 1.370767 0.999797 0.000051 0.000051 0.000051 0.000051
5951 1.370996 0.999797 0.000051 0.000051 0.000051 0.000051
5952 1.371226 0.999797 0.000051 0.000051 0.000051 0.000051
5953 1.371456 0.999797 0.000051 0.000051 0.000051 0.000051
5954 1.371685 0.999797 0.000051 0.000051 0.000051 0.000051
5955 1.371915 0.999797 0.000051 0.000051 0.000051 0.000051
5956 1.372145 0.999797 0.000051 0.000051 0.000051 0.000051
5957 1.372375 0.999797 0.000051 0.000051 0.000051 0.000051
5958 1.372604 0.999797 0.000051 0.000051 0.000051 0.000051
5959 1.372834 0.999797 0.000051 0.000051 0.000051 0.000051
5960 1.373064 0.999797 0.000051 0.000051 0.000051 0.000051
5961 1.373293 0.999797 0.000051 0.000051 0.000051 0.000051
5962 1.373523 0.999797 0.000051 0.000051 0.000051 0.000051
5963 1.373753 0.999797 0.000051 0.000051 0.000051 0.000051
5964 1.373983 0.999797 0.000051 0.000051 0.000051 0.000051
5965 1.374212 0.999797 0.000051 0.000051 0.000051 0.000051
5966 1.374442 0.999797 0.000051 0.000051 0.000051 0.000051
5967 1.374672 0.999797 0.000051 0.000051 0.000051 0.000051
5968 1.374901 0.999797 0.000051 0.000051 0.000051 0.000051
5969 1.375131 0.999797 0.000051 0.000051 0.000051 0.000051
5970 1.375361 0.999797 0.000051 0.000051 0.000051 0.000051
5971 1.375591 0.999797 0.000051 0.000051 0.000051 0.000051
5972 1.375820 0.999797 0.000051 0.000051 0.000051 0.000051
5973 1.376050 0.999797 0.000051 0.000051 0.000051 0.000051
5974 1.376280 0.999797 0.000051 0.000051 0.000051 0.000051
5975 1.376510 0.999797 0.000051 0.000051 0.000051 0.000051
5976 1.376739 0.999797 0.000051 0.000051 0.000051 0.000051
5977 1.376969 0.999797 0.000051 0.000051 0.000051 0.000051
5978 1.377199 0.999797 0.000051 0.000051 0.000051 0.000051
5979 1.377428 0.999797 0.000051 0.000051 0.000051 0.000051
5980 1.377658 0.999797 0.000051 0.000051 0.000051 0.000051
5981 1.377888 0.999797 0.000051 0.000051 0.000051 0.000051
5982 1.378118 0.999797 0.000051 0.000051 0.000051 0.000051
5983 1.378347 0.999797 0.000051 0.000051 0.000051 0.000051
5984 1.378577 0.999797 0.000051 0.000051 0.000051 0.000051
5985 1.378807 0.999797 0.000051 0.000051 0.000051 0.000051
5986 1.379036 0.999797 0.000051 0.000051 0.000051 0.000051
5987 1.379266 0.999797 0.000051 0.000051 0.000051 0.000051
5988 1.379496 0.999797 0.000051 0.000051 0.000051 0.000051
5989 1.379726 0.999797 0.000051 0.000051 0.000051 0.000051
5990 1.379955 0.999797 0.000051 0.000051 0.000051 0.000051
5991 1.380185 0.999797 0.000051 0.000051 0.000051 0.000051
5992 1.380415 0.999797 0.000051 0.000051 0.000051 0.000051
5993 1.380645 0.999797 0.000051 0.000051 0.000051 0.000051
5994 1.380874 0.999797 0.000051 0.000051 0.000051 0.000051
5995 1.381104 0.999797 0.000051 0.000051 0.000051 0.000051
5996 1.381334 0.999797 0.000051 0.000051 0.000051 0.000051
5997 1.381563 0.999797 0.000051 0.000051 0.000051 0.000051
5998 1.381793 0.999797 0.000051 0.000051 0.000051 0.000051
5999 1.382023 0.999797 0.000051 0.000051 0.000051 0.000051
6000 1.382253 0.999797 0.000051 0.000051 0.000051 0.000051
6001 1.382482 0.999797 0.000051 0.000051 0.000051 0.000051
6002 1.382712 0.999797 0.000051 0.000051 0.000051 0.000051
6003 1.382942 0.999797 0.000051 0.000051 0.000051 0.000051
6004 1.383171 0.999797 0.000051 0.000051 0.000051 0.000051
6005 1.383401 0.999797 0.000051 0.000051 0.000051 0.000051
6006 1.383631 0.999797 0.000051 0.000051 0.000051 0.000051
6007 1.383861 0.999797 0.000051 0.000051 0.000051 0.000051
6008 1.384090 0.999797 0.000051 0.000051 0.000051 0.000051
6009 1.384320 0.999797 0.000051 0.000051 0.000051 0.000051
6010 1.384550 0.999797 0.000051 0.000051 0.000051 0.000051
6011 1.384779 0.999797 0.000051 0.000051 0.000051 0.000051
6012 1.385009 0.999797 0.000051 0.000051 0.000051 0.000051
6013 1.385239 0.999797 0.000051 0.000051 0.000051 0.000051
6014 1.385469 0.999797 0.000051 0.000051 0.000051 0.000051
6015 1.385698 0.999797 0.000051 0.000051 0.000051 0.000051
6016 1.385928 0.999797 0.000051 0.000051 0.000051 0.000051
6017 1.386158 0.999797 0.000051 0.000051 0.000051 0.000051
6018 1.386388 0.999797 0.000051 0.000051 0.000051 0.000051
6019 1.386617 0.999797 0.000051 0.000051 0.000051 0.000051
6020 1.386847 0.999797 0.000051 0.000051 0.000051 0.000051
6021 1.387077 0.999797 0.000051 0.000051 0.000051 0.000051
6022 1.387306 0.999797 0.000051 0.000051 0.000051 0.000051
6023 1.387536 0.999797 0.000051 0.000051 0.000051 0.000051
6024 1.387766 0.999797 0.000051 0.000051 0.000051 0.000051
6025 1.387996 0.999797 0.000051 0.000051 0.000051 0.000051
6026 1.388225 0.999797 0.000051 0.000051 0.000051 0.000051
6027 1.388455 0.999797 0.000051 0.000051 0.000051 0.000051
6028 1.388685 0.999797 0.000051 0.000051 0.000051 0.000051
6029 1.388914 0.999797 0.000051 0.000051 0.000051 0.000051
6030 1.389144 0.999797 0.000051 0.000051 0.000051 0.000051
6031 1.389374 0.999797 0.000051 0.000051 0.000051 0.000051
6032 1.389604 0.999797 0.000051 0.000051 0.000051 0.000051
6033 1.389833 0.999797 0.000051 0.000051 0.000051 0.000051
6034 1.390063 0.999797 0.000051 0.000051 0.000051 0.000051
6035 1.390293 0.999797 0.000051 0.000051 0.000051 0.000051
6036 1.390522 0.999797 0.000051 0.000051 0.000051 0.000051
6037 1.390752 0.999797 0.000051 0.000051 0.000051 0.000051
6038 1.390982 0.999797 0.000051 0.000051 0.000051 0.000051
6039 1.391212 0.999797 0.000051 0.000051 0.000051 0.000051
6040 1.391441 0.999797 0.000051 0.000051 0.000051 0.000051
6041 1.391671 0.999797 0.000051 0.000051 0.000051 0.000051
6042 1.391901 0.999797 0.000051 0.000051 0.000051 0.000051
6043 1.392131 0.999797 0.000051 0.000051 0.000051 0.000051
6044 1.392360 0.999797 0.000051 0.000051 0.000051 0.000051
6045 1.392590 0.999797 0.000051 0.000051 0.000051 0.000051
6046 1.392820 0.999797 0.000051 0.000051 0.000051 0.000051
6047 1.393049 0.999797 0.000051 0.000051 0.000051 0.000051
6048 1.393279 0.999797 0.000051 0.000051 0.000051 0.000051
6049 1.393509 0.999797 0.000051 0.000051 0.000051 0.000051
6050 1.393739 0.999797 0.000051 0.000051 0.000051 0.000051
6051 1.393968 0.999797 0.000051 0.000051 0.000051 0.000051
6052 1.394198 0.999797 0.000051 0.000051 0.000051 0.000051
6053 1.394428 0.999797 0.000051 0.000051 0.000051 0.000051
6054 1.394657 0.999797 0.000051 0.000051 0.000051 0.000051
6055 1.394887 0.999797 0.000051 0.000051 0.000051 0.000051
6056 1.395117 0.999797 0.000051 0.000051 0.000051 0.000051
6057 1.395347 0.999797 0.000051 0.000051 0.000051 0.000051
6058 1.395576 0.999797 0.000051 0.000051 0.000051 0.000051
6059 1.395806 0.999797 0.000051 0.000051 0.000051 0.000051
6060 1.396036 0.999797 0.000051 0.000051 0.000051 0.000051
6061 1.396265 0.999797 0.000051 0.000051 0.000051 0.000051
6062 1.396495 0.999797 0.000051 0.000051 0.000051 0.000051
6063 1.396725 0.999797 0.000051 0.000051 0.000051 0.000051
6064 1.396955 0.999797 0.000051 0.000051 0.000051 0.000051
6065 1.397184 0.999797 0.000051 0.000051 0.000051 0.000051
6066 1.397414 0.999797 0.000051 0.000051 0.000051 0.000051
6067 1.397644 0.999797 0.000051 0.000051 0.000051 0.000051
6068 1.397874 0.999797 0.000051 0.000051 0.000051 0.000051
6069 1.398103 0.999797 0.000051 0.000051 0.000051 0.000051
6070 1.398333 0.999797 0.000051 0.000051 0.000051 0.000051
6071 1.398563 0.999797 0.000051 0.000051 0.000051 0.000051
6072 1.398792 0.999797 0.000051 0.000051 0.000051 0.000051
6073 1.399022 0.999797 0.000051 0.000051 0.000051 0.000051
6074 1.399252 0.999797 0.000051 0.000051 0.000051 0.000051
6075 1.399482 0.999797 0.000051 0.000051 0.000051 0.000051
6076 1.399711 0.999797 0.000051 0.000051 0.000051 0.000051
6077 1.399941 0.999797 0.000051 0.000051 0.000051 0.000051
6078 1.400171 0.999797 0.000051 0.000051 0.000051 0.000051
6079 1.400400 0.999797 0.000051 0.000051 0.000051 0.000051
6080 1.400630 0.999797 0.000051 0.000051 0.000051 0.000051
6081 1.400860 0.999797 0.000051 0.000051 0.000051 0.000051
6082 1.401090 0.999797 0.000051 0.000051 0.000051 0.000051
6083 1.401319 0.999797 0.000051 0.000051 0.000051 0.000051
6084 1.401549 0.999797 0.000051 0.000051 0.000051 0.000051
6085 1.401779 0.999797 0.000051 0.000051 0.000051 0.000051
6086 1.402008 0.999797 0.000051 0.000051 0.000051 0.000051
6087 1.402238 0.999797 0.000051 0.000051 0.000051 0.000051
6088 1.402468 0.999797 0.000051 0.000051 0.000051 0.000051
6089 1.402698 0.999797 0.000051 0.000051 0.000051 0.000051
6090 1.402927 0.999797 0.000051 0.000051 0.000051 0.000051
6091 1.403157 0.999797 0.000051 0.000051 0.000051 0.000051
6092 1.403387 0.999797 0.000051 0.000051 0.000051 0.000051
6093 1.403617 0.999797 0.000051 0.000051 0.000051 0.000051
6094 1.403846 0.999797 0.000051 0.000051 0.000051 0.000051
6095 1.404076 0.999797 0.000051 0.000051 0.000051 0.000051
6096 1.404306 0.999797 0.000051 0.000051 0.000051 0.000051
6097 1.404535 0.999797 0.000051 0.000051 0.000051 0.000051
6098 1.404765 0.999797 0.000051 0.000051 0.000051 0.000051
6099 1.404995 0.999797 0.000051 0.000051 0.000051 0.000051
6100 1.405225 0.999797 0.000051 0.000051 0.000051 0.000051
6101 1.405454 0.999797 0.000051 0.000051 0.000051 0.000051
6102 1.405684 0.999797 0.000051 0.000051 0.000051 0.000051
6103 1.405914 0.999797 0.000051 0.000051 0.000051 0.000051
6104 1.406143 0.999797 0.000051 0.000051 0.000051 0.000051
6105 1.406373 0.999797 0.000051 0.000051 0.000051 0.000051
6106 1.406603 0.999797 0.000051 0.000051 0.000051 0.000051
6107 1.406833 0.999797 0.000051 0.000051 0.000051 0.000051
6108 1.407062 0.999797 0.000051 0.000051 0.000051 0.000051
6109 1.407292 0.999797 0.000051 0.000051 0.000051 0.000051
6110 1.407522 0.999797 0.000051 0.000051 0.000051 0.000051
6111 1.407752 0.999797 0.000051 0.000051 0.000051 0.000051
6112 1.407981 0.999797 0.000051 0.000051 0.000051 0.000051
6113 1.408211 0.999797 0.000051 0.000051 0.000051 0.000051
6114 1.408441 0.999797 0.000051 0.000051 0.000051 0.000051
6115 1.408670 0.999797 0.000051 0.000051 0.000051 0.000051
6116 1.408900 0.999797 0.000051 0.000051 0.000051 0.000051
6117 1.409130 0.999797 0.000051 0.000051 0.000051 0.000051
6118 1.409360 0.999797 0.000051 0.000051 0.000051 0.000051
6119 1.409589 0.999797 0.000051 0.000051 0.000051 0.000051
6120 1.409819 0.999797 0.000051 0.000051 0.000051 0.000051
6121 1.410049 0.999797 0.000051 0.000051 0.000051 0.000051
6122 1.410278 0.999797 0.000051 0.000051 0.000051 0.000051
6123 1.410508 0.999797 0.000051 0.000051 0.000051 0.000051
6124 1.410738 0.999797 0.000051 0.000051 0.000051 0.000051
6125 1.410968 0.999797 0.000051 0.000051 0.000051 0.000051
6126 1.411197 0.999797 0.000051 0.000051 0.000051 0.000051
6127 1.411427 0.999797 0.000051 0.000051 0.000051 0.000051
6128 1.411657 0.999797 0.000051 0.000051 0.000051 0.000051
6129 1.411886 0.999797 0.000051 0.000051 0.000051 0.000051
6130 1.412116 0.999797 0.000051 0.000051 0.000051 0.000051
6131 1.412346 0.999797 0.000051 0.000051 0.000051 0.000051
6132 1.412576 0.999797 0.000051 0.000051 0.000051 0.000051
6133 1.412805 0.999797 0.000051 0.000051 0.000051 0.000051
6134 1.413035 0.999797 0.000051 0.000051 0.000051 0.000051
6135 1.413265 0.999797 0.000051 0.000051 0.000051 0.000051
6136 1.413495 0.999797 0.000051 0.000051 0.000051 0.000051
6137 1.413724 0.999797 0.000051 0.000051 0.000051 0.000051
6138 1.413954 0.999797 0.000051 0.000051 0.000051 0.000051
6139 1.414184 0.999797 0.000051 0.000051 0.000051 0.000051
6140 1.414413 0.999797 0.000051 0.000051 0.000051 0.000051
6141 1.414643 0.999797 0.000051 0.000051 0.000051 0.000051
6142 1.414873 0.999797 0.000051 0.000051 0.000051 0.000051
6143 1.415103 0.999797 0.000051 0.000051 0.000051 0.000051
6144 1.415332 0.999797 0.000051 0.000051 0.000051 0.000051
6145 1.415562 0.999797 0.000051 0.000051 0.000051 0.000051
6146 1.415792 0.999797 0.000051 0.000051 0.000051 0.000051
6147 1.416021 0.999797 0.000051 0.000051 0.000051 0.000051
6148 1.416251 0.999797 0.000051 0.000051 0.000051 0.000051
6149 1.416481 0.999797 0.000051 0.000051 0.000051 0.000051
6150 1.416711 0.999797 0.000051 0.000051 0.000051 0.000051
6151 1.416940 0.999797 0.000051 0.000051 0.000051 0.000051
6152 1.417170 0.999797 0.000051 0.000051 0.000051 0.000051
6153 1.417400 0.999797 0.000051 0.000051 0.000051 0.000051
6154 1.417629 0.999797 0.000051 0.000051 0.000051 0.000051
6155 1.417859 0.999797 0.000051 0.000051 0.000051 0.000051
6156 1.418089 0.999797 0.000051 0.000051 0.000051 0.000051
6157 1.418319 0.999797 0.000051 0.000051 0.000051 0.000051
6158 1.418548 0.999797 0.000051 0.000051 0.000051 0.000051
6159 1.418778 0.999797 0.000051 0.000051 0.000051 0.000051
6160 1.419008 0.999797 0.000051 0.000051 0.000051 0.000051
6161 1.419238 0.999797 0.000051 0.000051 0.000051 0.000051
6162 1.419467 0.999797 0.000051 0.000051 0.000051 0.000051
6163 1.419697 0.999797 0.000051 0.000051 0.000051 0.000051
6164 1.419927 0.999797 0.000051 0.000051 0.000051 0.000051
6165 1.420156 0.999797 0.000051 0.000051 0.000051 0.000051
6166 1.420386 0.999797 0.000051 0.000051 0.000051 0.000051
6167 1.420616 0.999797 0.000051 0.000051 0.000051 0.000051
6168 1.420846 0.999797 0.000051 0.000051 0.000051 0.000051
6169 1.421075 0.999797 0.000051 0.000051 0.000051 0.000051
6170 1.421305 0.999797 0.000051 0.000051 0.000051 0.000051
6171 1.421535 0.999797 0.000051 0.000051 0.000051 0.000051
6172 1.421764 0.999797 0.000051 0.000051 0.000051 0.000051
6173 1.421994 0.999797 0.000051 0.000051 0.000051 0.000051
6174 1.422224 0.999797 0.000051 0.000051 0.000051 0.000051
6175 1.422454 0.999797 0.000051 0.000051 0.000051 0.000051
6176 1.422683 0.999797 0.000051 0.000051 0.000051 0.000051
6177 1.422913 0.999797 0.000051 0.000051 0.000051 0.000051
6178 1.423143 0.999797 0.000051 0.000051 0.000051 0.000051
6179 1.423372 0.999797 0.000051 0.000051 0.000051 0.000051
6180 1.423602 0.999797 0.000051 0.000051 0.000051 0.000051
6181 1.423832 0.999797 0.000051 0.000051 0.000051 0.000051
6182 1.424062 0.999797 0.000051 0.000051 0.000051 0.000051
6183 1.424291 0.999797 0.000051 0.000051 0.000051 0.000051
6184 1.424521 0.999797 0.000051 0.000051 0.000051 0.000051
6185 1.424751 0.999797 0.000051 0.000051 0.000051 0.000051
6186 1.424981 0.999797 0.000051 0.000051 0.000051 0.000051
6187 1.425210 0.999797 0.000051 0.000051 0.000051 0.000051
6188 1.425440 0.999797 0.000051 0.000051 0.000051 0.000051
6189 1.425670 0.999797 0.000051 0.000051 0.000051 0.000051
6190 1.425899 0.999797 0.000051 0.000051 0.000051 0.000051
6191 1.426129 0.999797 0.000051 0.000051 0.000051 0.000051
6192 1.426359 0.999797 0.000051 0.000051 0.000051 0.000051
6193 1.426589 0.999797 0.000051 0.000051 0.000051 0.000051
6194 1.426818 0.999797 0.000051 0.000051 0.000051 0.000051
6195 1.427048 0.999797 0.000051 0.000051 0.000051 0.000051
6196 1.427278 0.999797 0.000051 0.000051 0.000051 0.000051
6197 1.427507 0.999797 0.000051 0.000051 0.000051 0.000051
6198 1.427737 0.999797 0.000051 0.000051 0.000051 0.000051
6199 1.427967 0.999797 0.000051 0.000051 0.000051 0.000051
6200 1.428197 0.999797 0.000051 0.000051 0.000051 0.000051
6201 1.428426 0.999797 0.000051 0.000051 0.000051 0.000051
6202 1.428656 0.999797 0.000051 0.000051 0.000051 0.000051
6203 1.428886 0.999797 0.000051 0.000051 0.000051 0.000051
6204 1.429116 0.999797 0.000051 0.000051 0.000051 0.000051
6205 1.429345 0.999797 0.000051 0.000051 0.000051 0.000051
6206 1.429575 0.999797 0.000051 0.000051 0.000051 0.000051
6207 1.429805 0.999797 0.000051 0.000051 0.000051 0.000051
6208 1.430034 0.999797 0.000051 0.000051 0.000051 0.000051
6209 1.430264 0.999797 0.000051 0.000051 0.000051 0.000051
6210 1.430494 0.999797 0.000051 0.000051 0.000051 0.000051
6211 1.430724 0.999797 0.000051 0.000051 0.000051 0.000051
6212 1.430953 0.999797 0.000051 0.000051 0.000051 0.000051
6213 1.431183 0.999797 0.000051 0.000051 0.000051 0.000051
6214 1.431413 0.999797 0.000051 0.000051 0.000051 0.000051
6215 1.431642 0.999797 0.000051 0.000051 0.000051 0.000051
6216 1.431872 0.999797 0.000051 0.000051 0.000051 0.000051
6217 1.432102 0.999797 0.000051 0.000051 0.000051 0.000051
6218 1.432332 0.999797 0.000051 0.000051 0.000051 0.000051
6219 1.432561 0.999797 0.000051 0.000051 0.000051 0.000051
6220 1.432791 0.999797 0.000051 0.000051 0.000051 0.000051
6221 1.433021 0.999797 0.000051 0.000051 0.000051 0.000051
6222 1.433250 0.999797 0.000051 0.000051 0.000051 0.000051
6223 1.433480 0.999797 0.000051 0.000051 0.000051 0.000051
6224 1.433710 0.999797 0.000051 0.000051 0.000051 0.000051
6225 1.433940 0.999797 0.000051 0.000051 0.000051 0.000051
6226 1.434169 0.999797 0.000051 0.000051 0.000051 0.000051
6227 1.434399 0.999797 0.000051 0.000051 0.000051 0.000051
6228 1.434629 0.999797 0.000051 0.000051 0.000051 0.000051
6229 1.434859 0.999797 0.000051 0.000051 0.000051 0.000051
6230 1.435088 0.999797 0.000051 0.000051 0.000051 0.000051
6231 1.435318 0.999797 0.000051 0.000051 0.000051 0.000051
6232 1.435548 0.999797 0.000051 0.000051 0.000051 0.000051
6233 1.435777 0.999797 0.000051 0.000051 0.000051 0.000051
6234 1.436007 0.999797 0.000051 0.000051 0.000051 0.000051
6235 1.436237 0.999797 0.000051 0.000051 0.000051 0.000051
6236 1.436467 0.999797 0.000051 0.000051 0.000051 0.000051
6237 1.436696 0.999797 0.000051 0.000051 0.000051 0.000051
6238 1.436926 0.999797 0.000051 0.000051 0.000051 0.000051
6239 1.437156 0.999797 0.000051 0.000051 0.000051 0.000051
6240 1.437385 0.999797 0.000051 0.000051 0.000051 0.000051
6241 1.437615 0.999797 0.000051 0.000051 0.000051 0.000051
6242 1.437845 0.999797 0.000051 0.000051 0.000051 0.000051
6243 1.438075 0.999797 0.000051 0.000051 0.000051 0.000051
6244 1.438304 0.999797 0.000051 0.000051 0.000051 0.000051
6245 1.438534 0.999797 0.000051 0.000051 0.000051 0.000051
6246 1.438764 0.999797 0.000051 0.000051 0.000051 0.000051
6247 1.438993 0.999797 0.000051 0.000051 0.000051 0.000051
6248 1.439223 0.999797 0.000051 0.000051 0.000051 0.000051
6249 1.439453 0.999797 0.000051 0.000051 0.000051 0.000051
6250 1.439683 0.999797 0.000051 0.000051 0.000051 0.000051
6251 1.439912 0.999797 0.000051 0.000051 0.000051 0.000051
6252 1.440142 0.999797 0.000051 0.000051 0.000051 0.000051
6253 1.440372 0.999797 0.000051 0.000051 0.000051 0.000051
6254 1.440602 0.999797 0.000051 0.000051 0.000051 0.000051
6255 1.440831 0.999797 0.000051 0.000051 0.000051 0.000051
6256 1.441061 0.999797 0.000051 0.000051 0.000051 0.000051
6257 1.441291 0.999797 0.000051 0.000051 0.000051 0.000051
6258 1.441520 0.999797 0.000051 0.000051 0.000051 0.000051
6259 1.441750 0.999797 0.000051 0.000051 0.000051 0.000051
6260 1.441980 0.999797 0.000051 0.000051 0.000051 0.000051
6261 1.442210 0.999797 0.000051 0.000051 0.000051 0.000051
6262 1.442439 0.999797 0.000051 0.000051 0.000051 0.000051
6263 1.442669 0.999797 0.000051 0.000051 0.000051 0.000051
6264 1.442899 0.999797 0.000051 0.000051 0.000051 0.000051
6265 1.443128 0.999797 0.000051 0.000051 0.000051 0.000051
6266 1.443358 0.999797 0.000051 0.000051 0.000051 0.000051
6267 1.443588 0.999797 0.000051 0.000051 0.000051 0.000051
6268 1.443818 0.999797 0.000051 0.000051 0.000051 0.000051
6269 1.444047 0.999797 0.000051 0.000051 0.000051 0.000051
6270 1.444277 0.999797 0.000051 0.000051 0.000051 0.000051
6271 1.444507 0.999797 0.000051 0.000051 0.000051 0.000051
6272 1.444736 0.999797 0.000051 0.000051 0.000051 0.000051
6273 1.444966 0.999797 0.000051 0.000051 0.000051 0.000051
6274 1.445196 0.999797 0.000051 0.000051 0.000051 0.000051
6275 1.445426 0.999797 0.000051 0.000051 0.000051 0.000051
6276 1.445655 0.999797 0.000051 0.000051 0.000051 0.000051
6277 1.445885 0.999797 0.000051 0.000051 0.000051 0.000051
6278 1.446115 0.999797 0.000051 0.000051 0.000051 0.000051
6279 1.446345 0.999797 0.000051 0.000051 0.000051 0.000051
6280 1.446574 0.999797 0.000051 0.000051 0.000051 0.000051
6281 1.446804 0.999797 0.000051 0.000051 0.000051 0.000051
6282 1.447034 0.999797 0.000051 0.000051 0.000051 0.000051
6283 1.447263 0.999797 0.000051 0.000051 0.000051 0.000051
6284 1.447493 0.999797 0.000051 0.000051 0.000051 0.000051
6285 1.447723 0.999797 0.000051 0.000051 0.000051 0.000051
6286 1.447953 0.999797 0.000051 0.000051 0.000051 0.000051
